date, value
2019/6/19,1342.4
2019/6/20,1381.65
2019/6/21,1388.35
2019/6/24,1405.45
2019/6/25,1429.55
2019/6/26,1406.75
2019/6/27,1402.25
2019/6/28,1413.2
2019/7/1,1390.05
2019/7/2,1393.1
2019/7/3,1425.1
2019/7/4,1415.25
2019/7/5,1414.4
2019/7/8,1404.9
2019/7/9,1387.9
2019/7/10,1395.45
2019/7/11,1423.1
2019/7/12,1405.6
2019/7/15,1416.25
2019/7/16,1416.1
2019/7/17,1400.8
2019/7/18,1420.9
2019/7/19,1437.05
2019/7/22,1424.45
2019/7/23,1417.55
2019/7/24,1425.55
2019/7/25,1426.35
2019/7/26,1418.25
2019/7/29,1418.95
2019/7/30,1428.45
2019/7/31,1430.55
2019/8/1,1406.4
2019/8/2,1436.05
2019/8/5,1457.45
2019/8/6,1461.85
2019/8/7,1487.65
2019/8/8,1497.4
2019/8/9,1503.5
2019/8/12,1501.95
2019/8/13,1527.2
2019/8/14,1500.35
2019/8/15,1517.65
2019/8/16,1509.05
2019/8/19,1499.35
2019/8/20,1502.65
2019/8/21,1499.65
2019/8/22,1498.7
2019/8/23,1495.5
2019/8/27,1531.85
2019/8/28,1541.75
2019/8/29,1536.65
2019/8/30,1526.55
2019/9/2,1523.35
2019/9/3,1532.45
2019/9/4,1538.8
2019/9/5,1542.6
2019/9/6,1504.95
2019/9/9,1509.95
2019/9/10,1494.6
2019/9/11,1493.65
2019/9/12,1502.95
2019/9/13,1506.3
2019/9/16,1502.05
2019/9/17,1499.3
2019/9/18,1502.2
2019/9/19,1498.4
2019/9/20,1504.1
2019/9/23,1519.5
2019/9/24,1520.25
2019/9/25,1530.85
2019/9/26,1507.05
2019/9/27,1496.15
2019/9/30,1487.6
2019/10/1,1466.1
2019/10/2,1484.05
2019/10/3,1504
2019/10/4,1509.5
2019/10/7,1502.15
2019/10/8,1500
2019/10/9,1503.4
2019/10/10,1508.2
2019/10/11,1498.35
2019/10/14,1494.2
2019/10/15,1494.75
2019/10/16,1482.55
2019/10/17,1484.45
2019/10/21,1490.85
2019/10/22,1487.45
2019/10/23,1494.25
2019/10/24,1488.85
2019/10/25,1504.65
2019/10/28,1505.05
2019/10/29,1492.75
2019/10/30,1490.15
2019/10/31,1506.4
2019/11/1,1509.85
2019/11/4,1509.2
2019/11/5,1504.6
2019/11/6,1488.55
2019/11/7,1484.1
2019/11/8,1466.85
2019/11/11,1465.5
2019/11/12,1455
2019/11/13,1463.45
2019/11/14,1467.65
2019/11/15,1465.6
2019/11/18,1458.4
