Date,Price,Open,High,Low,Vol.,Change %
16-Dec-16,1135.56 ,"1,142.63","1,148.61","1,134.27",-,-0.22%
15-Dec-16,1138.07 ,"1,125.06","1,141.24","1,124.08",-,-0.94%
14-Dec-16,1148.92 ,"1,168.66","1,170.51","1,141.52",-,-1.31%
13-Dec-16,1164.15 ,"1,148.61","1,164.15","1,140.38",-,1.35%
12-Dec-16,1148.59 ,"1,118.64","1,151.98","1,118.64",-,3.46%
9-Dec-16,1110.14 ,"1,100.93","1,110.14","1,095.32",-,1.16%
8-Dec-16,1097.39 ,"1,080.75","1,097.39","1,078.03",-,2.87%
7-Dec-16,1066.75 ,"1,062.27","1,071.07","1,058.71",-,0.64%
6-Dec-16,1059.97 ,"1,065.87","1,076.23","1,059.79",-,-0.85%
5-Dec-16,1069.10 ,"1,048.85","1,072.86","1,047.10",-,1.80%
2-Dec-16,1050.21 ,"1,044.46","1,054.52","1,036.84",-,0.27%
1-Dec-16,1047.43 ,"1,036.63","1,053.05","1,036.63",-,1.79%
30-Nov-16,1029.05 ,"1,010.33","1,034.53","1,006.48",-,2.31%
29-Nov-16,1005.82 ,"1,016.48","1,017.99","1,004.00",-,-1.21%
28-Nov-16,1018.18 ,"1,017.79","1,021.91","1,010.65",-,-0.03%
25-Nov-16,1018.51 ,"1,026.64","1,030.79","1,017.16",-,-1.01%
24-Nov-16,1028.86 ,"1,019.62","1,031.63","1,016.97",-,1.17%
23-Nov-16,1016.95 ,"1,022.26","1,024.23","1,009.18",-,0.01%
22-Nov-16,1016.84 ,"1,016.81","1,027.55","1,014.93",-,0.19%
21-Nov-16,1014.88 ,995.37,"1,014.88",995.37,-,2.43%
18-Nov-16,990.77 ,992.38,995.5,984.48,-,-0.51%
17-Nov-16,995.89 ,987.11,"1,001.02",983.65,-,0.63%
16-Nov-16,989.68 ,993.9,997.95,979.97,-,0.94%
15-Nov-16,980.47 ,966.22,988.44,966.22,-,2.10%
14-Nov-16,960.32 ,974.86,980.57,956.36,-,-1.01%
11-Nov-16,970.15 ,983.76,993.36,970.15,-,-2.38%
10-Nov-16,993.84 ,995.09,"1,021.97",993.84,-,0.35%
9-Nov-16,990.35 ,959.45,994.83,958.33,-,1.82%
8-Nov-16,972.66 ,970.14,975.47,969.74,-,0.90%
7-Nov-16,963.97 ,973.4,976.38,963.97,-,-0.74%
3-Nov-16,971.20 ,977.64,977.82,968.55,-,-0.19%
2-Nov-16,973.09 ,989.71,990,971.35,-,-2.36%
1-Nov-16,996.63 ,989.91,"1,000.31",989.91,-,0.80%
31-Oct-16,988.74 ,992.09,992.09,985.67,-,-0.35%
28-Oct-16,992.23 ,994.48,994.48,988.04,-,-0.04%
27-Oct-16,992.67 ,989.24,997.27,984.82,-,0.32%
26-Oct-16,989.52 ,999.38,"1,000.85",987.12,-,-1.27%
25-Oct-16,1002.26 ,995.71,"1,007.69",995.24,-,0.85%
24-Oct-16,993.77 ,990.33,997.45,989.08,-,0.75%
21-Oct-16,986.37 ,986.93,989.15,982.41,-,-0.11%
20-Oct-16,987.48 ,994.97,995.23,987.31,-,-0.78%
19-Oct-16,995.23 ,988.94,996.99,987.84,-,0.84%
18-Oct-16,986.94 ,977.51,989.64,977.51,-,0.99%
17-Oct-16,977.30 ,982.84,985.4,976.26,-,-0.58%
14-Oct-16,983.04 ,987.72,989.75,980.76,-,-0.50%
13-Oct-16,987.99 ,995.2,995.2,978.81,-,-0.80%
12-Oct-16,995.96 ,"1,005.14","1,010.02",993.51,-,-0.95%
11-Oct-16,1005.48 ,"1,016.67","1,016.82","1,003.19",-,-1.22%
10-Oct-16,1017.88 ,"1,003.29","1,018.98",998.35,-,1.58%
7-Oct-16,1002.07 ,"1,007.20","1,008.88",996.24,-,-0.22%
6-Oct-16,1004.25 ,996.88,"1,004.25",993.41,-,0.72%
5-Oct-16,997.11 ,997.8,998.49,989.43,-,-0.37%
4-Oct-16,1000.84 ,"1,005.42","1,005.53",995.83,-,-0.38%
3-Oct-16,1004.69 ,993.19,"1,006.67",992.22,-,1.39%
30-Sep-16,990.88 ,993.38,994.68,982.8,-,-0.73%
29-Sep-16,998.17 ,998.36,"1,001.73",994.98,-,2.34%
28-Sep-16,975.31 ,975.49,984.13,972.76,-,0.22%
27-Sep-16,973.18 ,985.54,986.12,972.38,-,-1.38%
26-Sep-16,986.83 ,985.36,990.51,978.39,-,-0.72%
23-Sep-16,993.94 ,"1,000.10","1,000.10",987.21,-,-0.82%
22-Sep-16,1002.13 ,990.5,"1,003.36",986.64,-,2.31%
21-Sep-16,979.54 ,970.19,980.84,970.19,-,1.01%
20-Sep-16,969.71 ,967.12,970.11,957.35,-,0.00%
19-Sep-16,969.75 ,960.09,971.54,960.09,-,0.87%
16-Sep-16,961.41 ,971.86,972.63,953.12,-,-0.98%
15-Sep-16,970.93 ,968.56,971.55,961.42,-,0.04%
14-Sep-16,970.56 ,966.66,976.66,966.03,-,0.21%
13-Sep-16,968.53 ,985.47,988.03,967.1,-,-1.55%
12-Sep-16,983.78 ,980.29,984.72,967.51,-,-0.41%
9-Sep-16,987.87 ,"1,006.86","1,006.86",987.87,-,-2.49%
8-Sep-16,1013.11 ,"1,011.18","1,017.32","1,004.06",-,0.73%
7-Sep-16,1005.77 ,996.43,"1,007.20",996.39,-,1.05%
6-Sep-16,995.35 ,978.25,995.63,978.21,-,1.83%
5-Sep-16,977.45 ,972.05,984.79,970.53,-,0.78%
2-Sep-16,969.86 ,945.36,971.66,945.36,-,2.64%
1-Sep-16,944.96 ,952.93,954.23,944.88,-,-0.56%
31-Aug-16,950.25 ,958.6,959.97,947.34,-,-0.88%
30-Aug-16,958.67 ,967.53,969.97,957.62,-,-0.35%
29-Aug-16,962.08 ,964.65,964.65,953.74,-,-1.17%
26-Aug-16,973.43 ,966.59,977.81,958.56,-,0.74%
25-Aug-16,966.29 ,958.8,967.45,955.63,-,0.86%
24-Aug-16,958.04 ,969.57,969.86,954.65,-,-1.46%
23-Aug-16,972.25 ,960.49,975.58,959.2,-,0.93%
22-Aug-16,963.29 ,964.43,965.14,954.66,-,-0.25%
19-Aug-16,965.68 ,976.23,977,963.72,-,-0.96%
18-Aug-16,975.04 ,972.84,981.56,967.01,-,1.00%
17-Aug-16,965.39 ,973.72,973.72,962.37,-,-0.97%
16-Aug-16,974.82 ,972.84,987.07,965.87,-,0.28%
15-Aug-16,972.10 ,958.22,975.57,955.75,-,1.84%
12-Aug-16,954.58 ,957.68,965.63,950.76,-,0.19%
11-Aug-16,952.81 ,942.74,952.81,937.32,-,0.65%
10-Aug-16,946.63 ,951.46,957.49,944.98,-,-0.77%
9-Aug-16,953.98 ,952.49,958.05,944.13,-,0.04%
8-Aug-16,953.64 ,936.63,953.64,936.63,-,1.94%
5-Aug-16,935.46 ,932.25,938.72,931.27,-,0.86%
4-Aug-16,927.50 ,915.15,927.5,913.44,-,1.86%
3-Aug-16,910.54 ,904,912.29,898.05,-,0.83%
2-Aug-16,903.04 ,916.48,917.39,901.94,-,-2.11%
1-Aug-16,922.53 ,930.38,938.64,918.97,-,-0.54%
29-Jul-16,927.57 ,923.64,928.74,910.74,-,0.45%
28-Jul-16,923.39 ,925.93,929.17,918.33,-,0.19%
27-Jul-16,921.67 ,926.1,930.08,916.56,-,-0.33%
26-Jul-16,924.74 ,930.62,931.32,911.64,-,-0.64%
25-Jul-16,930.71 ,938.86,944.29,927.64,-,-0.56%
22-Jul-16,935.98 ,941.34,945.35,935.98,-,-1.17%
21-Jul-16,947.07 ,948.37,953.32,943.99,-,0.04%
20-Jul-16,946.73 ,949.68,954.4,938.42,-,-0.64%
19-Jul-16,952.80 ,962.72,967.2,945.07,-,-1.71%
18-Jul-16,969.35 ,961.2,974.13,958.01,-,0.59%
15-Jul-16,963.70 ,968.56,969.47,959.38,-,-0.90%
14-Jul-16,972.44 ,956.58,975.21,951.87,-,2.11%
13-Jul-16,952.37 ,955.21,962.12,949.3,-,-0.32%
12-Jul-16,955.41 ,939.15,957.11,938.21,-,1.49%
11-Jul-16,941.35 ,931.3,942.4,925.22,-,0.75%
8-Jul-16,934.35 ,914.14,935.58,912.44,-,1.14%
7-Jul-16,923.85 ,925.94,937.24,922.03,-,0.67%
6-Jul-16,917.71 ,926.66,927.12,911.04,-,-0.81%
5-Jul-16,925.23 ,938.24,938.24,922.75,-,-1.66%
4-Jul-16,940.85 ,937.77,945.91,935.62,-,0.81%
1-Jul-16,933.32 ,931.2,937.54,922.59,-,0.27%
30-Jun-16,930.77 ,931.13,936.41,919.4,-,-0.06%
29-Jun-16,931.35 ,915.52,931.35,912.07,-,2.87%
28-Jun-16,905.36 ,890.88,909.86,890.88,-,1.87%
27-Jun-16,888.78 ,909.14,913.1,885.22,-,-2.60%
24-Jun-16,912.49 ,920.67,920.67,887.44,-,-3.04%
23-Jun-16,941.11 ,919.69,942.06,917.11,-,1.49%
22-Jun-16,927.29 ,942.39,947.72,924.89,-,-1.06%
21-Jun-16,937.22 ,932.29,939.47,923.07,-,0.23%
20-Jun-16,935.04 ,917.8,938.15,917.8,-,2.72%
17-Jun-16,910.28 ,898.59,917.46,898.59,-,1.71%
16-Jun-16,895.00 ,905.41,905.75,884.83,-,-1.66%
15-Jun-16,910.08 ,897.33,912.34,895.88,-,1.10%
14-Jun-16,900.19 ,916.15,918.69,891.24,-,-2.65%
10-Jun-16,924.65 ,943.51,944.28,924.65,-,-2.76%
9-Jun-16,950.86 ,966.56,967.58,945.02,-,-1.50%
8-Jun-16,965.36 ,952.55,965.36,947.32,-,1.74%
7-Jun-16,948.87 ,925.71,948.87,922.94,-,2.81%
6-Jun-16,922.91 ,908.87,927.26,905.41,-,2.25%
3-Jun-16,902.64 ,892.28,903.7,886.46,-,1.89%
2-Jun-16,885.93 ,889.77,896.76,874.88,-,-0.52%
1-Jun-16,890.52 ,897,901.95,884.8,-,-1.53%
31-May-16,904.33 ,927.49,928.95,904.33,-,-2.29%
30-May-16,925.51 ,920.07,927.45,913.95,-,0.87%
27-May-16,917.52 ,915.75,921.88,910.5,-,-0.14%
26-May-16,918.79 ,916.65,934.61,914.72,-,1.19%
25-May-16,907.97 ,899.38,917.6,899.38,-,1.85%
24-May-16,891.48 ,880.92,893.43,878.13,-,1.36%
23-May-16,879.55 ,891.11,891.11,873.58,-,-1.52%
20-May-16,893.09 ,896.9,902.35,886.41,-,0.87%
19-May-16,885.42 ,910.7,912.82,885.42,-,-4.47%
18-May-16,926.82 ,928.04,928.04,918.12,-,-0.53%
17-May-16,931.73 ,928.81,934.97,910.34,-,0.28%
16-May-16,929.12 ,920.29,942.27,918.73,-,0.79%
13-May-16,921.88 ,923.01,923.75,907.96,-,0.65%
12-May-16,915.95 ,926.97,934.63,915.95,-,-1.19%
11-May-16,927.00 ,898.26,927.04,895.83,-,3.33%
10-May-16,897.11 ,905.71,910.29,886.92,-,-1.63%
6-May-16,912.02 ,911.25,913.89,896.42,-,-0.49%
5-May-16,916.53 ,911.13,924.43,906.62,-,0.43%
4-May-16,912.58 ,941.8,949.36,907.66,-,-4.05%
29-Apr-16,951.11 ,959.4,968.03,945.72,-,-1.38%
28-Apr-16,964.41 ,936.4,964.41,929.33,-,4.03%
27-Apr-16,927.09 ,943.15,945.78,919.71,-,-0.44%
26-Apr-16,931.19 ,924.64,931.19,916.57,-,0.38%
25-Apr-16,927.66 ,930.04,935.99,919.03,-,-0.41%
22-Apr-16,931.46 ,920.23,941.31,919.19,-,0.46%
21-Apr-16,927.23 ,952.83,960.96,925.67,-,-1.69%
20-Apr-16,943.16 ,920.33,943.16,912.12,-,1.78%
19-Apr-16,926.64 ,903.47,928.11,902.49,-,3.01%
18-Apr-16,899.58 ,896.12,899.58,864.46,-,-0.61%
15-Apr-16,905.10 ,911.77,916.4,899.37,-,-1.01%
14-Apr-16,914.34 ,917.01,926.53,906.62,-,-0.88%
13-Apr-16,922.50 ,912.44,932.15,910.21,-,1.25%
12-Apr-16,911.07 ,899.68,913.55,897.34,-,1.12%
11-Apr-16,900.98 ,880.29,903.04,875.94,-,2.49%
8-Apr-16,879.07 ,862.18,882.82,860.78,-,2.31%
7-Apr-16,859.24 ,869.47,872.56,852.98,-,-0.47%
6-Apr-16,863.29 ,856.07,865.5,848.07,-,1.97%
5-Apr-16,846.61 ,852.1,854.1,839.62,-,-1.76%
4-Apr-16,861.76 ,864.34,868.89,847.6,-,-0.02%
1-Apr-16,861.96 ,874.41,874.41,847.04,-,-1.63%
31-Mar-16,876.20 ,860.95,882.75,858.62,-,0.73%
30-Mar-16,869.86 ,857.46,876.77,857.46,-,3.13%
29-Mar-16,843.42 ,850.22,850.85,835.75,-,-0.97%
28-Mar-16,851.67 ,861.54,873.01,848.25,-,-1.22%
25-Mar-16,862.22 ,859.05,868.88,859.05,-,1.77%
24-Mar-16,847.26 ,858.51,859.41,841.49,-,-2.10%
23-Mar-16,865.40 ,886.88,889.45,863.83,-,-2.66%
22-Mar-16,889.02 ,885.41,894.45,874.22,-,0.61%
21-Mar-16,883.60 ,878.19,887.09,866.47,-,-0.17%
18-Mar-16,885.13 ,875.9,894.76,866.88,-,1.30%
17-Mar-16,873.80 ,854.62,876.33,854.62,-,4.53%
16-Mar-16,835.97 ,823.84,835.97,821.19,-,1.74%
15-Mar-16,821.64 ,842.64,845.12,818.95,-,-1.07%
14-Mar-16,830.54 ,845.79,847.18,826.32,-,-1.78%
11-Mar-16,845.59 ,832.15,854.06,831.7,-,1.36%
10-Mar-16,834.24 ,835.49,850.15,828.53,-,-0.17%
9-Mar-16,835.64 ,837.02,840.04,815.11,-,-0.43%
7-Mar-16,839.23 ,823.66,840.1,822.35,-,2.56%
4-Mar-16,818.25 ,802.24,818.25,796.26,-,2.46%
3-Mar-16,798.58 ,792.03,800.29,783.58,-,2.36%
2-Mar-16,780.16 ,795.71,798.39,777.11,-,-0.79%
1-Mar-16,786.36 ,771.72,790.55,770.87,-,2.28%
29-Feb-16,768.80 ,749.03,768.8,746.19,-,1.50%
26-Feb-16,757.45 ,759.08,772.08,755.09,-,1.60%
25-Feb-16,745.53 ,749.63,755.55,732.4,-,1.06%
24-Feb-16,737.73 ,743.6,746.04,725.4,-,-3.12%
22-Feb-16,761.48 ,733.69,762.58,733.69,-,3.89%
20-Feb-16,732.95 ,729.04,739.58,729.04,-,0.96%
19-Feb-16,725.98 ,741.49,742.99,721.6,-,-3.57%
18-Feb-16,752.89 ,742.64,756.36,739.63,-,2.32%
17-Feb-16,735.81 ,708.86,739.52,705.97,-,3.84%
16-Feb-16,708.61 ,713.25,727.38,706.31,-,0.19%
15-Feb-16,707.24 ,698.56,713.53,698.03,-,2.51%
12-Feb-16,689.90 ,678.27,692.39,678.27,-,2.76%
11-Feb-16,671.34 ,692.55,692.55,663.61,-,-3.63%
10-Feb-16,696.61 ,681.23,705.2,676.79,-,0.90%
9-Feb-16,690.37 ,697.93,705.33,684.39,-,-1.94%
8-Feb-16,704.03 ,724.26,734.8,700.76,-,-3.01%
5-Feb-16,725.91 ,732.57,737.81,720,-,-1.75%
4-Feb-16,738.82 ,723.16,745.68,723.16,-,6.01%
3-Feb-16,696.96 ,692.92,713.67,690.19,-,-0.61%
2-Feb-16,701.21 ,721.96,723.07,694.93,-,-4.00%
1-Feb-16,730.39 ,744.43,744.43,723.83,-,-2.00%
29-Jan-16,745.30 ,731.71,749.44,727.9,-,2.50%
28-Jan-16,727.13 ,707.1,737.58,704.78,-,3.16%
27-Jan-16,704.87 ,686.98,705.29,679.55,-,3.19%
26-Jan-16,683.05 ,671.22,685.72,655.57,-,0.22%
25-Jan-16,681.57 ,696.14,704.29,672.49,-,-1.42%
22-Jan-16,691.40 ,645.12,696.3,645.12,-,9.38%
21-Jan-16,632.12 ,631.41,635.43,607.14,-,0.59%
20-Jan-16,628.41 ,653.79,653.79,625.99,-,-4.83%
19-Jan-16,660.29 ,649.64,674.38,649.64,-,2.07%
18-Jan-16,646.90 ,649.79,655.06,632.19,-,-0.93%
15-Jan-16,652.98 ,693.85,694.72,647.86,-,-5.77%
14-Jan-16,692.99 ,690.56,694.94,681.57,-,-0.10%
13-Jan-16,693.65 ,694.91,708.33,692,-,-0.24%
12-Jan-16,695.32 ,693.61,706.31,681.28,-,-0.54%
11-Jan-16,699.13 ,723.62,723.62,699.13,-,-5.12%
6-Jan-16,736.82 ,753.06,754.04,735.62,-,-2.11%
5-Jan-16,752.70 ,747.94,753.97,743.42,-,0.46%
4-Jan-16,749.28 ,755.16,761.68,741.67,-,-1.03%
30-Dec-15,757.04 ,769.44,769.44,754.27,-,-1.64%
29-Dec-15,769.64 ,754.79,770.31,750.38,-,1.79%
28-Dec-15,756.07 ,772.9,776,751.95,-,-2.18%
25-Dec-15,772.94 ,781.59,784.34,769.44,-,-1.04%
24-Dec-15,781.10 ,790.61,795.16,777.22,-,-0.56%
23-Dec-15,785.51 ,760.75,785.51,760.75,-,3.03%
22-Dec-15,762.40 ,760.68,766.64,759.77,-,0.45%
21-Dec-15,758.97 ,765.35,770.09,756.44,-,-0.88%
18-Dec-15,765.73 ,788.23,788.23,761.22,-,-3.33%
17-Dec-15,792.07 ,786.29,797.3,780.5,-,0.90%
16-Dec-15,785.02 ,785.25,790.38,779.53,-,0.17%
15-Dec-15,783.65 ,764.43,786.97,762.63,-,2.97%
14-Dec-15,761.08 ,768.97,772.09,752.86,-,-2.07%
11-Dec-15,777.17 ,789.83,789.83,771.16,-,-1.97%
10-Dec-15,792.78 ,787.99,799.3,783.54,-,0.05%
9-Dec-15,792.41 ,780.26,795.88,780.26,-,1.96%
8-Dec-15,777.15 ,789.42,791.95,772.76,-,-2.04%
7-Dec-15,793.36 ,812.37,813.66,791.21,-,-2.26%
4-Dec-15,811.72 ,831.48,839.53,804.99,-,-1.84%
3-Dec-15,826.96 ,827.59,834.15,819.09,-,-0.84%
2-Dec-15,833.94 ,839.64,847.88,826.81,-,-0.62%
1-Dec-15,839.14 ,845.86,850.37,833.9,-,-0.94%
30-Nov-15,847.10 ,851.78,857.08,841,-,-1.07%
27-Nov-15,856.30 ,873.67,873.67,851.29,-,-2.10%
26-Nov-15,874.66 ,881.46,889.54,867.83,-,-0.48%
25-Nov-15,878.89 ,870.82,881.63,868.05,-,1.31%
24-Nov-15,867.54 ,894.46,901.22,856.02,-,-3.34%
23-Nov-15,897.56 ,887.08,902.91,871.71,-,1.04%
20-Nov-15,888.36 ,881.76,893.38,872.04,-,0.51%
19-Nov-15,883.82 ,885.43,896.8,873.73,-,0.83%
18-Nov-15,876.56 ,864.05,884.05,864.05,-,1.64%
17-Nov-15,862.44 ,834.47,864.83,834.47,-,4.64%
16-Nov-15,824.17 ,815.25,837.52,814.73,-,1.13%
13-Nov-15,814.93 ,824.54,826.33,812.56,-,-2.05%
12-Nov-15,831.95 ,839.87,842.7,826.34,-,-1.63%
11-Nov-15,845.72 ,852.72,858.62,842.85,-,-0.98%
10-Nov-15,854.08 ,853.02,859.6,846.98,-,-0.14%
9-Nov-15,855.26 ,856.4,863.23,849.73,-,0.11%
6-Nov-15,854.34 ,878.12,879.19,850.41,-,-2.61%
5-Nov-15,877.26 ,889.16,890.51,875.14,-,-1.03%
3-Nov-15,886.36 ,856.05,887.63,854.87,-,3.82%
2-Nov-15,853.77 ,843.79,854.29,838.9,-,0.97%
30-Oct-15,845.54 ,837.79,847.4,831.2,-,0.71%
29-Oct-15,839.57 ,852.66,852.66,834.53,-,-1.77%
28-Oct-15,854.74 ,837.38,857.02,824.83,-,1.84%
27-Oct-15,839.26 ,856.04,856.04,826.53,-,-2.19%
26-Oct-15,858.01 ,873.36,876.93,851.03,-,-1.70%
23-Oct-15,872.86 ,863.6,883.31,863.6,-,1.41%
22-Oct-15,860.75 ,855.32,867.07,853.78,-,0.45%
21-Oct-15,856.88 ,873.32,873.32,851.98,-,-2.13%
20-Oct-15,875.55 ,868.4,879.46,861.31,-,0.79%
19-Oct-15,868.72 ,881.59,885.73,861.23,-,-1.42%
16-Oct-15,881.19 ,885.56,897.75,876.07,-,0.57%
15-Oct-15,876.23 ,867.08,885.94,867.08,-,1.50%
14-Oct-15,863.31 ,858.61,868.73,848.92,-,-0.37%
13-Oct-15,866.52 ,866.35,867.56,851.61,-,-1.13%
12-Oct-15,876.42 ,883.32,895.12,871.55,-,-1.08%
9-Oct-15,885.96 ,865.67,890.38,865.67,-,3.45%
8-Oct-15,856.44 ,841.97,859.27,837.96,-,1.46%
7-Oct-15,844.12 ,831.17,852.44,831.17,-,2.11%
6-Oct-15,826.65 ,804.65,826.65,796.58,-,2.67%
5-Oct-15,805.12 ,769.9,806.43,769.9,-,5.25%
2-Oct-15,764.93 ,781.43,781.86,759.99,-,-2.14%
1-Oct-15,781.65 ,791.88,798.98,777.58,-,-1.02%
30-Sep-15,789.73 ,784.14,797.3,783.48,-,0.72%
29-Sep-15,784.11 ,769.31,785.7,763.55,-,1.08%
28-Sep-15,775.73 ,788.77,791.44,774.23,-,-1.63%
25-Sep-15,788.55 ,771.56,791.29,771.56,-,2.49%
24-Sep-15,769.38 ,779.73,779.73,762.12,-,-1.62%
23-Sep-15,782.07 ,792.2,796.73,781.88,-,-0.95%
22-Sep-15,789.56 ,810.77,812.09,783.6,-,-2.38%
21-Sep-15,808.78 ,814.53,821.38,807.1,-,-0.95%
18-Sep-15,816.56 ,828.77,835.07,812.02,-,-0.80%
17-Sep-15,823.13 ,836.45,837.82,823.13,-,-1.70%
16-Sep-15,837.39 ,811.42,840.08,811.42,-,3.70%
15-Sep-15,807.52 ,807.34,813.65,805.28,-,-0.13%
14-Sep-15,808.61 ,797.63,811.99,796.81,-,1.19%
11-Sep-15,799.10 ,800.49,801.91,791.71,-,-0.17%
10-Sep-15,800.49 ,789.47,801.57,785.85,-,0.48%
9-Sep-15,796.69 ,797.38,808.42,796.47,-,0.34%
8-Sep-15,793.99 ,777.5,797.54,777.5,-,2.30%
7-Sep-15,776.17 ,787.12,788.61,775.06,-,-2.20%
4-Sep-15,793.65 ,801.14,801.14,787.83,-,-1.44%
3-Sep-15,805.23 ,796.51,815.71,791.9,-,2.01%
2-Sep-15,789.39 ,799.67,811.07,784.68,-,-1.95%
1-Sep-15,805.06 ,844.6,845.52,801.27,-,-3.42%
31-Aug-15,833.60 ,826.99,833.6,800.44,-,0.44%
28-Aug-15,829.95 ,809.63,832.23,793.34,-,3.12%
27-Aug-15,804.86 ,762.39,808.4,762.39,-,6.66%
26-Aug-15,754.61 ,756.32,759.35,741.47,-,-0.51%
25-Aug-15,758.46 ,727.69,771.22,727.69,-,4.65%
24-Aug-15,724.73 ,747.97,747.97,708.25,-,-4.94%
21-Aug-15,762.38 ,788.56,788.56,762.38,-,-4.16%
20-Aug-15,795.51 ,791.79,795.51,782.06,-,0.17%
19-Aug-15,794.19 ,809.08,817.88,791.58,-,-1.91%
18-Aug-15,809.64 ,824.17,824.17,807.71,-,-1.88%
17-Aug-15,825.12 ,831.5,831.5,816.49,-,-1.20%
14-Aug-15,835.17 ,828.31,838.21,824.32,-,0.75%
13-Aug-15,828.93 ,833.88,843.25,819.24,-,-0.32%
12-Aug-15,831.57 ,829.99,832.18,813.39,-,0.15%
11-Aug-15,830.33 ,850.15,859.82,829.08,-,-2.09%
10-Aug-15,848.08 ,832.55,848.08,817.63,-,1.88%
7-Aug-15,832.47 ,824.62,835.13,822.95,-,1.47%
6-Aug-15,820.43 ,839.76,840.25,818.97,-,-2.78%
5-Aug-15,843.90 ,838.06,851.6,833.91,-,0.77%
4-Aug-15,837.43 ,828.77,843.72,823.93,-,0.30%
3-Aug-15,834.89 ,852.81,852.81,828.55,-,-2.79%
31-Jul-15,858.82 ,863.84,863.84,841.42,-,-1.03%
30-Jul-15,867.74 ,868.19,875.1,856.86,-,0.22%
29-Jul-15,865.84 ,843,867.74,841.84,-,3.17%
28-Jul-15,839.25 ,838.32,845.46,826.44,-,-0.13%
27-Jul-15,840.37 ,859.23,860.42,833.1,-,-2.18%
24-Jul-15,859.12 ,882,882,856.19,-,-2.87%
23-Jul-15,884.47 ,896.04,896.64,883.63,-,-1.92%
22-Jul-15,901.76 ,904.55,904.55,893.28,-,-0.39%
21-Jul-15,905.33 ,899.51,909.41,893.93,-,0.52%
20-Jul-15,900.65 ,912.88,915.85,894.74,-,-1.29%
17-Jul-15,912.44 ,916.54,919.93,908.46,-,-0.80%
16-Jul-15,919.81 ,907.8,920.01,905.7,-,1.14%
15-Jul-15,909.45 ,909.71,914.91,904.12,-,-1.12%
14-Jul-15,919.79 ,914.48,919.79,899.09,-,0.47%
13-Jul-15,915.47 ,903.11,915.47,897.98,-,1.13%
10-Jul-15,905.20 ,890.95,906.53,890.95,-,1.74%
9-Jul-15,889.76 ,876.3,896.28,876.24,-,1.61%
8-Jul-15,875.67 ,890.7,894.88,868.02,-,-1.14%
7-Jul-15,885.78 ,899.84,899.84,878.38,-,-1.89%
6-Jul-15,902.88 ,914.15,914.15,899.04,-,-1.82%
3-Jul-15,919.61 ,931.7,932.78,918.45,-,-1.33%
2-Jul-15,932.04 ,927.77,936.16,923.54,-,0.15%
1-Jul-15,930.66 ,940.68,945.04,927.59,-,-0.99%
30-Jun-15,939.93 ,926.48,939.93,916.06,-,1.28%
29-Jun-15,928.03 ,938.73,938.73,921.74,-,-1.59%
26-Jun-15,943.01 ,940.14,944.23,933.75,-,0.18%
25-Jun-15,941.32 ,951.77,956.86,941.32,-,-1.06%
24-Jun-15,951.45 ,966.98,974.63,949.42,-,-1.33%
23-Jun-15,964.32 ,978.46,979.74,957.31,-,-1.48%
22-Jun-15,978.85 ,969.98,988.4,969.98,-,1.24%
19-Jun-15,966.90 ,980.37,980.54,960.77,-,-1.52%
18-Jun-15,981.82 ,973.13,989.87,973.13,-,1.58%
17-Jun-15,966.55 ,978.16,979.86,966.55,-,-1.20%
16-Jun-15,978.29 ,957.7,978.29,957.7,-,2.18%
15-Jun-15,957.38 ,947.1,958.93,932.02,-,0.74%
11-Jun-15,950.38 ,958.31,959.96,942.36,-,-0.90%
10-Jun-15,958.97 ,944.41,968.44,944.41,-,1.64%
9-Jun-15,943.54 ,926.35,943.84,919.89,-,2.20%
8-Jun-15,923.23 ,924.33,940.31,918.68,-,0.06%
5-Jun-15,922.67 ,916.76,930.92,904.76,-,0.00%
4-Jun-15,922.63 ,946.83,948.53,918.83,-,-2.60%
3-Jun-15,947.28 ,977.89,983.01,943.2,-,-2.69%
2-Jun-15,973.45 ,953.25,978.67,950.86,-,2.05%
1-Jun-15,953.88 ,975.6,979.34,953.88,-,-1.54%
29-May-15,968.81 ,992.51,"1,009.21",968.81,-,-2.23%
28-May-15,990.87 ,"1,008.39","1,011.69",989.53,-,-2.11%
27-May-15,1012.21 ,"1,022.71","1,026.38","1,000.41",-,-1.26%
26-May-15,1025.16 ,"1,044.84","1,046.49","1,023.61",-,-1.58%
25-May-15,1041.58 ,"1,050.32","1,053.94","1,034.72",-,-0.92%
22-May-15,1051.21 ,"1,044.73","1,052.89","1,041.43",-,0.36%
21-May-15,1047.47 ,"1,035.14","1,051.76","1,030.32",-,1.50%
20-May-15,1031.97 ,"1,056.41","1,056.80","1,027.17",-,-2.42%
19-May-15,1057.60 ,"1,076.33","1,080.27","1,045.99",-,-1.66%
18-May-15,1075.47 ,"1,075.16","1,089.51","1,074.41",-,0.07%
15-May-15,1074.73 ,"1,057.24","1,075.42","1,056.18",-,1.88%
14-May-15,1054.90 ,"1,077.56","1,077.56","1,052.09",-,-2.52%
13-May-15,1082.21 ,"1,072.60","1,092.52","1,072.60",-,1.12%
12-May-15,1070.19 ,"1,058.21","1,070.19","1,049.77",-,1.01%
8-May-15,1059.52 ,"1,058.37","1,059.73","1,041.58",-,-0.11%
7-May-15,1060.73 ,"1,059.42","1,067.21","1,045.58",-,-0.51%
